source_entity,recommended_entity,similarity
Gabon,Gabon,0.9671353561168358
Gabon,Gabon,0.9646542522503301
Gabon,Gabon,0.954325972238172
Gabon,Gabon,0.9355284778776486
China,China,0.997604647918452
China,China,0.9971822054634869
China,China,0.9971799966201373
China,China,0.9957811527527448
China,China,0.9955371210720867
Thailand,Thailand,0.9769868438686374
Thailand,Thailand,0.9710912784011236
Thailand,Thailand,0.9636096121885831
Thailand,Thailand,0.9518688363195263
Thailand,Niger,0.9511008985726016
Guatemala,Guatemala,0.9948030271054408
Guatemala,Guatemala,0.9615634800037766
Guatemala,Guatemala,0.9601558587186243
Guatemala,Hong Kong,0.9466176035370446
Guatemala,Guatemala,0.935066208118653
Kazakhstan,Kazakhstan,0.9881734864552086
Kazakhstan,Kazakhstan,0.9832451060304424
Kazakhstan,Ethiopia,0.9743342784120941
Kazakhstan,Kazakhstan,0.9723424106461738
Kazakhstan,Ethiopia,0.9712435599992738
Uganda,Uganda,0.991032759383352
Uganda,Uganda,0.9802566607745955
Uganda,Uganda,0.9774557900443768
Uganda,Uganda,0.9708592693689436
Uganda,Uganda,0.9696081763821667
Senegal,Senegal,0.9942699634481564
Senegal,Senegal,0.9897041261325831
Senegal,Jamaica,0.9785960237135406
Senegal,Senegal,0.9779676854323438
Senegal,Senegal,0.9708595856243429
Mali,Mali,0.9930659682130196
Mali,Mali,0.9926169694666965
Mali,Mali,0.9722382522082177
Mali,Mali,0.9709382784690193
Mali,Bahrain,0.9505105760076541
Hong Kong,Hong Kong,0.9928450184821203
Hong Kong,Hong Kong,0.984136196973231
Hong Kong,Hong Kong,0.9769071310160626
Hong Kong,Hong Kong,0.971933455777054
Hong Kong,Dominican Republic,0.9697891406863359
South Africa,South Africa,0.985909181018302
South Africa,South Africa,0.9743948841142516
South Africa,South Africa,0.9579641842112206
South Africa,South Africa,0.9506701589638719
South Africa,Algeria,0.9346659245128892
Guinea-Bissau,Guinea-Bissau,0.9895492417493968
Guinea-Bissau,Guinea-Bissau,0.9542885762952482
Guinea-Bissau,Georgia,0.9522896322451643
Guinea-Bissau,Georgia,0.951370094925562
Guinea-Bissau,Senegal,0.9501728459300903
Kazakhstan,Ethiopia,0.9845874860546396
Kazakhstan,Kazakhstan,0.9631937863926971
Kazakhstan,Armenia,0.9621284658052425
Kazakhstan,Kazakhstan,0.9611774012658576
Kazakhstan,Bangladesh,0.9598992602757125
Spain,Spain,0.996099688388755
Spain,Spain,0.994119230374829
Spain,Spain,0.9908465329766656
Spain,Spain,0.9839846589872514
Spain,Spain,0.9839464922297838
Philippines,Philippines,0.9970297449753439
Philippines,Philippines,0.9964915754569055
Philippines,Philippines,0.9914838183213885
Philippines,Philippines,0.9874423342701297
Philippines,Philippines,0.9850832030962615
Netherlands,Netherlands,0.9973754606440625
Netherlands,Netherlands,0.9892433414398
Netherlands,Turkmenistan,0.97485784274548
Netherlands,Turkmenistan,0.9716721391156056
Netherlands,Dominican Republic,0.9697334278394868
Yemen,Yemen,0.9248765441323803
Yemen,Yemen,0.9242890459350844
Yemen,Yemen,0.9222248185063837
Yemen,Côte d'Ivoire,0.9213387547361537
Yemen,Yemen,0.9066553577632912
Paraguay,Paraguay,0.9832559984366254
Paraguay,Czech Republic,0.9820583675771974
Paraguay,Lithuania,0.980412771180671
Paraguay,Paraguay,0.9767956446715824
Paraguay,Norway,0.9735858675258641
Angola,Angola,0.9914314817915841
Angola,Angola,0.9813772090557237
Angola,Angola,0.9782384207133993
Angola,Angola,0.9763859636297101
Angola,Angola,0.9699419351288968
Ghana,Ghana,0.9780386372060661
Ghana,Ghana,0.9730887322593181
Ghana,Albania,0.968437307015317
Ghana,Albania,0.9675752763995352
Ghana,Singapore,0.9675730187580069
Nicaragua,Colombia,0.9870440340573357
Nicaragua,Colombia,0.9798013187729182
Nicaragua,Nicaragua,0.9746114994811795
Nicaragua,Lithuania,0.9642807923585658
Nicaragua,Norway,0.9604486758723275
Romania,Romania,0.9837626044050897
Romania,Sudan,0.9483564468263145
Romania,Romania,0.9431927509810794
Romania,Cameroon,0.9404733621179315
Romania,Sudan,0.9278910446130834
Lebanon,Lebanon,0.9890659102008655
Lebanon,Lebanon,0.9855413677876483
Lebanon,Turkmenistan,0.9785206000501991
Lebanon,Lebanon,0.9688012473002481
Lebanon,Lebanon,0.9677696436991071
Libya,Libya,0.9976909567221124
Libya,Libya,0.9963632683039817
Libya,Libya,0.995984237964569
Libya,Libya,0.994209124278856
Libya,Libya,0.9928934100223559
Japan,Japan,0.9986277488973321
Japan,Japan,0.9976397503385629
Japan,Japan,0.9966262753788709
Japan,Japan,0.9960343435163501
Japan,Japan,0.9942160509675424
Guatemala,Guatemala,0.9948030271054408
Guatemala,Guatemala,0.947697022236508
Guatemala,Nepal,0.9385492776030457
Guatemala,Guatemala,0.933900050090991
Guatemala,Guatemala,0.9303343308746178
Zambia,Zambia,0.9938486110114133
Zambia,Zambia,0.9895785438850825
Zambia,Zambia,0.975824792131853
Zambia,Bangladesh,0.9737897572002927
Zambia,Bangladesh,0.9637012462864601
Myanmar,Myanmar,0.9925680553867758
Myanmar,Tajikistan,0.9610845419274421
Myanmar,Italy,0.9598142724244874
Myanmar,Tajikistan,0.956912578348487
Myanmar,Honduras,0.95569982378741
Ethiopia,Ethiopia,0.989844449373995
Ethiopia,Kazakhstan,0.9690113676781095
Ethiopia,Armenia,0.9594843382526846
Ethiopia,Kazakhstan,0.9499001789392636
Ethiopia,Bangladesh,0.9497431018345807
Tanzania,Tanzania,0.9960352753861107
Tanzania,Tanzania,0.9839181186863986
Tanzania,Tanzania,0.9693443828074434
Tanzania,Tanzania,0.9607819190034803
Tanzania,France,0.9494117920352162
Kyrgyzstan,Kyrgyzstan,0.9863825130085798
Kyrgyzstan,Kyrgyzstan,0.9828040487355784
Kyrgyzstan,Kyrgyzstan,0.9735516511983919
Kyrgyzstan,Kyrgyzstan,0.9596034258109488
Kyrgyzstan,Slovenia,0.9444826433623745
Bulgaria,Bulgaria,0.9581269602488495
Bulgaria,Bulgaria,0.9108805417245224
Bulgaria,Bulgaria,0.9096449826486571
Bulgaria,Bulgaria,0.9006616494651477
Bulgaria,Finland,0.8999396178050907
Mozambique,Sierra Leone,0.9486450472863978
Mozambique,Venezuela,0.9412979466371248
Mozambique,Botswana,0.9370734147786746
Mozambique,Botswana,0.9341125999888091
Mozambique,South Korea,0.9304787981847216
Syria,Syria,0.9944613777693259
Syria,Syria,0.9893942669856991
Syria,Syria,0.9833635261267134
Syria,Syria,0.9821518020012142
Syria,Syria,0.9808294421708229
El Salvador,El Salvador,0.9963478399763082
El Salvador,El Salvador,0.9751660877463006
El Salvador,El Salvador,0.9689648953424028
El Salvador,El Salvador,0.9634427909611837
El Salvador,Sierra Leone,0.9628077882195651
Ecuador,Ecuador,0.9797661842111989
Ecuador,Ecuador,0.9730445616527958
Ecuador,Ecuador,0.9678598912147448
Ecuador,Ecuador,0.9608451278700061
Ecuador,Jamaica,0.9523430673206692
Malawi,Malawi,0.9784843713932766
Malawi,Malawi,0.9742536304905164
Malawi,Malawi,0.9718824179467299
Malawi,Central African Republic,0.968822319793967
Malawi,Central African Republic,0.9630599388635713
Turkmenistan,Turkmenistan,0.9948222556502881
Turkmenistan,Turkmenistan,0.992676374461079
Turkmenistan,Lebanon,0.9778514183269811
Turkmenistan,Mali,0.9737228771569009
Turkmenistan,Turkmenistan,0.972210585112277
Laos,Laos,0.9203316271637182
Laos,Laos,0.9130959010617994
Laos,Slovenia,0.8857887434978482
Laos,Slovenia,0.8815008319912702
Laos,Slovenia,0.8728961988069978
Chile,Chile,0.9883900884998242
Chile,South Sudan,0.9783059760600612
Chile,Chile,0.9721548696195711
Chile,South Sudan,0.9624348257027586
Chile,Chile,0.9622805245956558
France,France,0.9933572728600704
France,France,0.9642483157916313
France,France,0.9632434831800121
France,France,0.9607739840567528
France,France,0.9482582140891409
Italy,Italy,0.9809159238461371
Italy,Italy,0.9781514579955676
Italy,Serbia,0.972032978920229
Italy,Italy,0.9688227164037331
Italy,Italy,0.9623536000872548
Taiwan,Madagascar,0.9666467156051888
Taiwan,Switzerland,0.9449260672614374
Taiwan,Taiwan,0.944073814289079
Taiwan,Sweden,0.9369880805387308
Taiwan,Switzerland,0.9280844807431776
Cameroon,Cameroon,0.9874155906960181
Cameroon,Cameroon,0.969592200254131
Cameroon,Cameroon,0.9532820660751384
Cameroon,Bolivia,0.9360963466000164
Cameroon,Bolivia,0.9360418521535355
United Arab Emirates,United Arab Emirates,0.986822385250265
United Arab Emirates,United Arab Emirates,0.9210828317419346
United Arab Emirates,United Arab Emirates,0.9033226263982403
United Arab Emirates,United Arab Emirates,0.8776901988179129
United Arab Emirates,United Kingdom,0.8629879056564852
Honduras,Honduras,0.9802815120833143
Honduras,Tajikistan,0.9751696347441778
Honduras,Honduras,0.9719442301553316
Honduras,Honduras,0.9685228661429671
Honduras,Honduras,0.9621241140135679
Sweden,Sweden,0.9868873254966805
Sweden,Sweden,0.9420729204196592
Sweden,Sweden,0.940753286558683
Sweden,Paraguay,0.9306828118148542
Sweden,Sweden,0.9236077296596189
Tunisia,Tunisia,0.9962571004465793
Tunisia,Tunisia,0.9838570626897789
Tunisia,Tunisia,0.9714195711906559
Tunisia,Tunisia,0.9606987415810232
Tunisia,Tunisia,0.9577571351172516
Bolivia,Papua New Guinea,0.9933433172765361
Bolivia,Papua New Guinea,0.9845979148672733
Bolivia,Papua New Guinea,0.9643112018885903
Bolivia,Cameroon,0.9625680681233784
Bolivia,Bolivia,0.9608511353553191
Thailand,Thailand,0.9928703197888232
Thailand,Thailand,0.9893134467407032
Thailand,Thailand,0.986343427420572
Thailand,Thailand,0.9842109148555448
Thailand,Thailand,0.977638032471197
Turkey,Turkey,0.9968534445679004
Turkey,Turkey,0.9939085381136638
Turkey,Turkey,0.9692370897243457
Turkey,Turkey,0.9568209964476578
Turkey,Turkey,0.9564041740840921
Côte d'Ivoire,Côte d'Ivoire,0.9603037704072446
Côte d'Ivoire,Portugal,0.9268818049111174
Côte d'Ivoire,Yemen,0.9213387547361537
Côte d'Ivoire,Portugal,0.9200879880877466
Côte d'Ivoire,Portugal,0.9174561186931125
Azerbaijan,Azerbaijan,0.9953585571557091
Azerbaijan,Azerbaijan,0.9858463622486918
Azerbaijan,Georgia,0.9856692104980956
Azerbaijan,Georgia,0.9834869465100409
Azerbaijan,Azerbaijan,0.9829220532129369
Belgium,Belgium,0.991677281819362
Belgium,Belgium,0.9873780848678457
Belgium,Dominican Republic,0.9825803067900458
Belgium,Niger,0.9786096349054825
Belgium,Dominican Republic,0.9772340254927303
Niger,Niger,0.9923175123160237
Niger,Niger,0.9916841896114453
Niger,Niger,0.9905214178256438
Niger,Spain,0.9752909786389619
Niger,Spain,0.9718213007775207
Portugal,Portugal,0.9917121249466444
Portugal,Portugal,0.9827848004057567
Portugal,Portugal,0.9648262328568311
Portugal,Portugal,0.9513964243052049
Portugal,Chile,0.9440649530677088
Jordan,Jordan,0.998230758555111
Jordan,Jordan,0.9974663573948689
Jordan,Jordan,0.9964009014150295
Jordan,Jordan,0.994270372798692
Jordan,Jordan,0.9925399193190442
Haiti,Haiti,0.9836345182333787
Haiti,Haiti,0.9547958002237084
Haiti,Haiti,0.9520421059164025
Haiti,Cameroon,0.9399584039759968
Haiti,Haiti,0.9398262657405894
Cuba,Cuba,0.9737631972514812
Cuba,Cuba,0.9624326080054029
Cuba,Cuba,0.9447653620111864
Cuba,Gambia,0.9148093350176514
Cuba,Cuba,0.91156066197636
South Korea,South Korea,0.966253087946672
South Korea,Colombia,0.965146705769287
South Korea,South Korea,0.9649205887714694
South Korea,Colombia,0.9644278638150504
South Korea,South Korea,0.9638803411251111
Germany,Germany,0.9993115273251747
Germany,Germany,0.9970592394987011
Germany,Germany,0.9939206948110041
Germany,Germany,0.9901091175129564
